Argument ID,text_raw,text_clean,split,Self-direction: thought,Self-direction: action,Stimulation,Hedonism,Achievement,Power: dominance,Power: resources,Face,Security: personal,Security: societal,Tradition,Conformity: rules,Conformity: interpersonal,Humility,Benevolence: caring,Benevolence: dependability,Universalism: concern,Universalism: nature,Universalism: tolerance,Universalism: objectivity
A19284,"Deberíamos abolir los Juegos Olímpicos. [SEP] en contra [SEP] los juegos olímpicos permiten una demostración de fuerza entre los atletas de un país de manera deportiva, fomentando la participación global y la unificación.",deberíamos abolir los juegos olímpicos los juegos olímpicos permiten una demostración de fuerza entre los atletas de un país de manera deportiva fomentando la participación global y la unificación,train,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
A19285,"Debemos terminar con el uso de sanciones económicas. [SEP] a favor [SEP] las sanciones económicas causan una carga para los gobiernos de los países que han violado los derechos humanos, cometido actos peligrosos, etc., y lo único a lo que los gobiernos pueden relacionarse es con las dificultades monetarias.",debemos terminar con el uso de sanciones económicas las sanciones económicas causan una carga para los gobiernos de los países que han violado los derechos humanos cometido actos peligrosos etc y lo único a lo que los gobiernos pueden relacionarse es con las dificultades monetarias,train,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
A19286,Debemos subsidiar los préstamos estudiantiles. [SEP] en contra [SEP] no deberíamos subsidiar los préstamos estudiantiles porque los estudiantes deberían haber trabajado para pagar la universidad en lugar de endeudarse.,debemos subsidiar los préstamos estudiantiles no deberíamos subsidiar los préstamos estudiantiles porque los estudiantes deberían haber trabajado para pagar la universidad en lugar de endeudarse,train,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
A19288,Deberíamos abolir los Juegos Olímpicos. [SEP] en contra [SEP] no deberíamos abolir los Juegos Olímpicos porque unen al mundo para celebrar la grandeza del deporte.,deberíamos abolir los juegos olímpicos no deberíamos abolir los juegos olímpicos porque unen al mundo para celebrar la grandeza del deporte,train,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0
A19291,"Deberíamos prohibir el comercio algorítmico. [SEP] en contra [SEP] si la tecnología existe, entonces debería estar bien utilizarla",deberíamos prohibir el comercio algorítmico si la tecnología existe entonces debería estar bien utilizarla,train,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
A19294,"Deberíamos abrogar las leyes de tres condenas. [SEP] a favor [SEP] Las tasas de reincidencia son altamente improbables de disminuir después de un tercer delito; por lo tanto, es justo eliminar a esta persona de la sociedad.",deberíamos abrogar las leyes de tres condenas las tasas de reincidencia son altamente improbables de disminuir después de un tercer delito por lo tanto es justo eliminar a esta persona de la sociedad,train,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
A19296,"Deberíamos prohibir la clonación humana [SEP] en contra [SEP] La clonación humana abre un camino lleno de beneficios nunca antes visto, permitiendo en el futuro la erradicación de muchas enfermedades.",deberíamos prohibir la clonación humana la clonación humana abre un camino lleno de beneficios nunca antes visto permitiendo en el futuro la erradicación de muchas enfermedades,train,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A19297,Deberíamos introducir el voto obligatorio. [SEP] en contra [SEP] es incorrecto insistir que alguien elija si no tiene opción.,deberíamos introducir el voto obligatorio es incorrecto insistir que alguien elija si no tiene opción,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A19299,Deberíamos legalizar la prostitución [SEP] en contra [SEP] la prostitución lleva a las mujeres a situaciones abusivas y peligrosas y nunca debería ser legalizada.,deberíamos legalizar la prostitución la prostitución lleva a las mujeres a situaciones abusivas y peligrosas y nunca debería ser legalizada,train,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
A19300,Debemos oponernos al colectivismo. [SEP] a favor [SEP] el colectivismo conduce a una cultura estancada donde nunca se forman ni se expresan nuevas ideas,debemos oponernos al colectivismo el colectivismo conduce a una cultura estancada donde nunca se forman ni se expresan nuevas ideas,train,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A19302,Debe abolirse la pena de muerte. [SEP] en contra [SEP] algunas amenazas necesitan ser eliminadas por el bien público,debe abolirse la pena de muerte algunas amenazas necesitan ser eliminadas por el bien público,train,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
A19303,Deberíamos prohibir las compañías militares privadas. [SEP] en contra [SEP] usar empresas militares privadas no es diferente a comprar armas o vehículos de empresas privadas.,deberíamos prohibir las compañías militares privadas usar empresas militares privadas no es diferente a comprar armas o vehículos de empresas privadas,train,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
A19304,Deberíamos introducir el voto obligatorio. [SEP] en contra [SEP] no deberíamos hacerlo porque las personas podrían votar por cualquier candidato si no les interesa la política y eso podría distorsionar el resultado de la votación.,deberíamos introducir el voto obligatorio no deberíamos hacerlo porque las personas podrían votar por cualquier candidato si no les interesa la política y eso podría distorsionar el resultado de la votación,train,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
A19305,"Deberíamos prohibir la oración en la escuela [SEP] en contra [SEP] Los estudiantes tienen el derecho de expresarse, y eso incluye las expresiones de fe.",deberíamos prohibir la oración en la escuela los estudiantes tienen el derecho de expresarse y eso incluye las expresiones de fe,train,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
A19306,Deberíamos prohibir la Iglesia de Scientology [SEP] en contra [SEP] no deberíamos prohibir la Iglesia de Scientology porque prohibir una religión va en contra de la constitución.,deberíamos prohibir la iglesia de scientology no deberíamos prohibir la iglesia de scientology porque prohibir una religión va en contra de la constitución,train,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
A19307,"Debemos adoptar un lenguaje neutro de género. [SEP] en contra [SEP] sería昂贵的改为中性语言，这笔钱可以更好地花在其他地方，比如世界饥饿问题上。纠正：会花费很多钱来改变为中性语言，这笔钱可以更好地用在其他地方，例如解决世界饥饿问题。

更自然的翻译：
cambiar al lenguaje neutro de género sería costoso y ese dinero podría destinarse mejor a otras cosas, como el hambre mundial, por ejemplo.",debemos adoptar un lenguaje neutro de género sería cambiar al lenguaje neutro de género sería costoso y ese dinero podría destinarse mejor a otras cosas como el hambre mundial por ejemplo,train,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
A19311,"Deberíamos abolir la jubilación obligatoria. [SEP] en contra [SEP] proporciona más empleos para personas que necesitan ganar ingresos para sus familias, por lo que la jubilación obligatoria es una buena idea.",deberíamos abolir la jubilación obligatoria proporciona más empleos para personas que necesitan ganar ingresos para sus familias por lo que la jubilación obligatoria es una buena idea,train,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
A19312,"Deberíamos prohibir el uso de actores infantiles. [SEP] en contra [SEP] y si lo prohibimos, ¿quién interpretará el papel de los niños? esta es una decisión solo de los padres y los niños, el gobierno no debería intervenir.",deberíamos prohibir el uso de actores infantiles y si lo prohibimos quién interpretará el papel de los niños esta es una decisión solo de los padres y los niños el gobierno no debería intervenir,train,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
A19313,Deberíamos abolir los derechos de propiedad intelectual. [SEP] a favor [SEP] da a más personas la oportunidad de mejorar un producto ya en el mercado sin preocuparse por infracciones de derechos de autor.,deberíamos abolir los derechos de propiedad intelectual da a más personas la oportunidad de mejorar un producto ya en el mercado sin preocuparse por infracciones de derechos de autor,train,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
A19314,Deberíamos abolir los derechos de propiedad intelectual. [SEP] en contra [SEP] no deberíamos abolir los derechos de propiedad intelectual porque protegen la reclamación de esa persona sobre sus invenciones y descubrimientos.,deberíamos abolir los derechos de propiedad intelectual no deberíamos abolir los derechos de propiedad intelectual porque protegen la reclamación de esa persona sobre sus invenciones y descubrimientos,train,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
A19318,Deberíamos prohibir la clonación humana [SEP] a favor [SEP] la clonación humana podría ser en el futuro un gran problema para la humanidad al crear un desequilibrio natural.,deberíamos prohibir la clonación humana la clonación humana podría ser en el futuro un gran problema para la humanidad al crear un desequilibrio natural,train,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
A19320,Deberíamos prohibir la cirugía estética. [SEP] en contra [SEP] la cirugía cosmética ayuda a muchas personas con su autoestima.,deberíamos prohibir la cirugía estética la cirugía cosmética ayuda a muchas personas con su autoestima,train,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
A19322,"Debemos subvencionar la investigación con células madre embrionarias. [SEP] a favor [SEP] la investigación con células madre embrionarias puede llevar a tratamientos que salvan vidas, como la creación de órganos de repuesto, lo que puede salvar muchas vidas.",debemos subvencionar la investigación con células madre embrionarias la investigación con células madre embrionarias puede llevar a tratamientos que salvan vidas como la creación de órganos de repuesto lo que puede salvar muchas vidas,train,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
A19325,"Debemos luchar por la abolición de las armas nucleares. [SEP] a favor [SEP] las armas nucleares son únicas en su poder destructivo, en el inefable sufrimiento humano que causan, en la imposibilidad de controlar sus efectos en el espacio y en el tiempo.",debemos luchar por la abolición de las armas nucleares las armas nucleares son únicas en su poder destructivo en el inefable sufrimiento humano que causan en la imposibilidad de controlar sus efectos en el espacio y en el tiempo,train,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
A19326,"Debemos subvencionar la exploración espacial [SEP] a favor [SEP] Los recursos naturales de la Tierra se están agotando, tenemos que subvencionar la exploración espacial para encontrar una salida a esta situación horrorosa.",debemos subvencionar la exploración espacial los recursos naturales de la tierra se están agotando tenemos que subvencionar la exploración espacial para encontrar una salida a esta situación horrorosa,train,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
A19327,Debemos subsidiar los préstamos estudiantiles. [SEP] en contra [SEP] los préstamos estudiantiles no deberían ser subsidiados ya que la educación mejorada que reciben les permitirá obtener trabajos mejor remunerados.,debemos subsidiar los préstamos estudiantiles los préstamos estudiantiles no deberían ser subsidiados ya que la educación mejorada que reciben les permitirá obtener trabajos mejor remunerados,train,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
A19328,Deberíamos prohibir la cirugía estética. [SEP] en contra [SEP] si la gente quiere hacer su trabajo es su decisión,deberíamos prohibir la cirugía estética si la gente quiere hacer su trabajo es su decisión,train,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A19329,"Deberíamos adoptar el ateísmo. [SEP] a favor [SEP] debemos adoptar el ateísmo, no hay un solo pedazo de evidencia que demuestre que la religión es un hecho, mientras que la ciencia está probada. la religión es una táctica manipuladora basada en mentiras.",deberíamos adoptar el ateísmo debemos adoptar el ateísmo no hay un solo pedazo de evidencia que demuestre que la religión es un hecho mientras que la ciencia está probada la religión es una táctica manipuladora basada en mentiras,train,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
A19331,Deberíamos prohibir la cirugía estética. [SEP] en contra [SEP] Las personas tienen el derecho de corregir sus percibidos defectos y elevar su autoestima.,deberíamos prohibir la cirugía estética las personas tienen el derecho de corregir sus percibidos defectos y elevar su autoestima,train,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A19332,Debemos limitar las compensaciones ejecutivas. [SEP] a favor [SEP] los ejecutivos ganan suficiente y no deberían obtener más cuando hay otros que merecen bonos.,debemos limitar las compensaciones ejecutivas los ejecutivos ganan suficiente y no deberían obtener más cuando hay otros que merecen bonos,train,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
A19333,"Debemos detener el desarrollo de coches autónomos. [SEP] en contra [SEP] los coches autónomos permiten que las personas con discapacidades que dificultan la conducción puedan viajar a citas, compras y eventos sociales, y no vivir aisladas de los demás.",debemos detener el desarrollo de coches autónomos los coches autónomos permiten que las personas con discapacidades que dificultan la conducción puedan viajar a citas compras y eventos sociales y no vivir aisladas de los demás,train,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0
A19336,"Deberíamos prohibir el telemarketing. [SEP] a favor [SEP] El telemarketing es una mancha en la sociedad. Interfiere en las vidas de las personas, causa gran molestia y fuerza productos y servicios indeseados sobre los pobres, ancianos y aquellos propensos a ser engañados.",deberíamos prohibir el telemarketing el telemarketing es una mancha en la sociedad interfiere en las vidas de las personas causa gran molestia y fuerza productos y servicios indeseados sobre los pobres ancianos y aquellos propensos a ser engañados,train,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
A19337,Debemos legalizar la selección sexual. [SEP] a favor [SEP] La selección del sexo debe ser legal para que los padres puedan elegir el sexo del niño. Los padres con solo hijos varones o solo hijas deberían tener la opción de seleccionar el otro sexo.,debemos legalizar la selección sexual la selección del sexo debe ser legal para que los padres puedan elegir el sexo del niño los padres con solo hijos varones o solo hijas deberían tener la opción de seleccionar el otro sexo,train,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
A19341,Debemos oponernos al colectivismo. [SEP] a favor [SEP] el colectivismo puede erosionar las libertades individuales de una manera irreparable,debemos oponernos al colectivismo el colectivismo puede erosionar las libertades individuales de una manera irreparable,train,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
A19342,Deberíamos prohibir las compañías militares privadas. [SEP] en contra [SEP] las compañías militares privadas proporcionan una protección armada para algunos que normalmente no la tendrían.,deberíamos prohibir las compañías militares privadas las compañías militares privadas proporcionan una protección armada para algunos que normalmente no la tendrían,train,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
A19345,"Deberíamos abolir los zoológicos. [SEP] a favor [SEP] los zoológicos son crueles con los animales, porque a menudo si un humano hace algo estúpido, el animal será disparado o matado.",deberíamos abolir los zoológicos los zoológicos son crueles con los animales porque a menudo si un humano hace algo estúpido el animal será disparado o matado,train,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
A19347,Deberíamos adoptar un sistema multipartidista. [SEP] a favor [SEP] un sistema multipartidista garantiza que todas las personas y voces sean escuchadas y representadas.,deberíamos adoptar un sistema multipartidista un sistema multipartidista garantiza que todas las personas y voces sean escuchadas y representadas,train,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
A19350,"Debe abolirse la pena de muerte. [SEP] a favor [SEP] asesinar personas es incorrecto, sin importar qué crimen hayan cometido.",debe abolirse la pena de muerte asesinar personas es incorrecto sin importar qué crimen hayan cometido,train,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
A19351,Debemos subvencionar el periodismo [SEP] a favor [SEP] Subvencionar el periodismo permite que los medios de comunicación sean de mayor calidad y mantengan a las personas mejor informadas sobre el mundo que les rodea.,debemos subvencionar el periodismo subvencionar el periodismo permite que los medios de comunicación sean de mayor calidad y mantengan a las personas mejor informadas sobre el mundo que les rodea,train,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
A19352,"Debemos subvencionar la exploración espacial. [SEP] a favor [SEP] La exploración espacial es vital para el futuro de la humanidad, cuando destruyamos este planeta, necesitaremos tener una alternativa.",debemos subvencionar la exploración espacial la exploración espacial es vital para el futuro de la humanidad cuando destruyamos este planeta necesitaremos tener una alternativa,train,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A19353,Deberíamos prohibir las compañías militares privadas. [SEP] a favor [SEP] las compañías militares privadas no son soluciones viables porque no hacen nada para resolver el problema a largo plazo.,deberíamos prohibir las compañías militares privadas las compañías militares privadas no son soluciones viables porque no hacen nada para resolver el problema a largo plazo,train,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
A19356,Deberíamos cancelar las parades de orgullo [SEP] a favor [SEP] individuos religiosos pueden objetar las paradas del orgullo,deberíamos cancelar las parades de orgullo individuos religiosos pueden objetar las paradas del orgullo,train,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
A19361,Deberíamos prohibir el trabajo misionero. [SEP] en contra [SEP] el trabajo misionero permite a los voluntarios hacer trabajos productivos en un país extranjero,deberíamos prohibir el trabajo misionero el trabajo misionero permite a los voluntarios hacer trabajos productivos en un país extranjero,train,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
A19362,Deberíamos adoptar una política de tolerancia cero en las escuelas. [SEP] a favor [SEP] necesitamos mantener a otros niños seguros en las escuelas mediante la aplicación de una política de tolerancia cero. no podemos permitir que drogas o armas ingresen a nuestras escuelas y dejar que esos niños se salgan con la suya.,deberíamos adoptar una política de tolerancia cero en las escuelas necesitamos mantener a otros niños seguros en las escuelas mediante la aplicación de una política de tolerancia cero no podemos permitir que drogas o armas ingresen a nuestras escuelas y dejar que esos niños se salgan con la suya,train,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
A19363,"Debemos abandonar el uso del uniforme escolar. [SEP] a favor [SEP] los uniformes escolares no permiten que los niños subrayen sus diferencias, negando la individualidad.",debemos abandonar el uso del uniforme escolar los uniformes escolares no permiten que los niños subrayen sus diferencias negando la individualidad,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
A19365,Deberíamos adoptar una política de tolerancia cero en las escuelas. [SEP] en contra [SEP] enseñar a los niños a pensar por sí mismos y aprender basándose en sus propias acciones es importante para su crecimiento. limitarlos con una política de tolerancia cero no beneficia a nadie.,deberíamos adoptar una política de tolerancia cero en las escuelas enseñar a los niños a pensar por sí mismos y aprender basándose en sus propias acciones es importante para su crecimiento limitarlos con una política de tolerancia cero no beneficia a nadie,train,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
A19372,Debemos limitar las compensaciones ejecutivas. [SEP] en contra [SEP] la compensación ejecutiva los incentiva a trabajar por su salario,debemos limitar las compensaciones ejecutivas la compensación ejecutiva los incentiva a trabajar por su salario,train,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
A19373,"Deberíamos prohibir el comercio algorítmico. [SEP] a favor [SEP] El trading algorítmico da una ventaja injusta a quienes tienen acceso a esa tecnología y resulta en pérdidas para el ""chico pequeño"".",deberíamos prohibir el comercio algorítmico el trading algorítmico da una ventaja injusta a quienes tienen acceso a esa tecnología y resulta en pérdidas para el chico pequeño,train,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
A19374,"Deberíamos adoptar el ateísmo. [SEP] a favor [SEP] si todos adoptáramos el ateísmo, traería más cohesión social y menos guerras. la mayoría de los conflictos, ya sean guerras oficiales o no, suelen relacionarse con creencias y convicciones religiosas.",deberíamos adoptar el ateísmo si todos adoptáramos el ateísmo traería más cohesión social y menos guerras la mayoría de los conflictos ya sean guerras oficiales o no suelen relacionarse con creencias y convicciones religiosas,train,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1
A19375,Deberíamos abrogar las leyes de tres condenas. [SEP] en contra [SEP] La ley de tres condenas es un disuasivo contra el delito.,deberíamos abrogar las leyes de tres condenas la ley de tres condenas es un disuasivo contra el delito,train,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
A19376,"Deberíamos legalizar la prostitución [SEP] en contra [SEP] legalizar la prostitución envía el mensaje de que la prostitución está bien, pero no lo está. La prostitución es solo la punta del iceberg del tráfico de personas y el abuso. No debe ser tolerada.",deberíamos legalizar la prostitución legalizar la prostitución envía el mensaje de que la prostitución está bien pero no lo está la prostitución es solo la punta del iceberg del tráfico de personas y el abuso no debe ser tolerada,train,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
A19377,Debemos limitar el activismo judicial [SEP] en contra [SEP] el activismo judicial es necesario para tomar decisiones acertadas,debemos limitar el activismo judicial el activismo judicial es necesario para tomar decisiones acertadas,train,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
A19379,Debemos terminar con el uso de sanciones económicas. [SEP] en contra [SEP] no deberíamos terminar con el uso de sanciones económicas porque ayudan a las naciones con sus exportaciones e importaciones de bienes,debemos terminar con el uso de sanciones económicas no deberíamos terminar con el uso de sanciones económicas porque ayudan a las naciones con sus exportaciones e importaciones de bienes,train,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
A19380,"Deberíamos prohibir los asesinatos selectivos. [SEP] en contra [SEP] a veces necesitamos eliminar amenazas desde lejos y no arriesgarnos a poner a las personas en mayor peligro, por lo que el asesinato selectivo es necesario.",deberíamos prohibir los asesinatos selectivos a veces necesitamos eliminar amenazas desde lejos y no arriesgarnos a poner a las personas en mayor peligro por lo que el asesinato selectivo es necesario,train,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A19381,"Deberíamos prohibir los asesinatos selectivos. [SEP] a favor [SEP] El asesinato selectivo es inútil y simplemente injusto, ninguna forma de violencia debería ser jamás permitida.",deberíamos prohibir los asesinatos selectivos el asesinato selectivo es inútil y simplemente injusto ninguna forma de violencia debería ser jamás permitida,train,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
A19383,Deberíamos subvencionar Wikipedia [SEP] en contra [SEP] Wikipedia permite que las personas digan lo que quieran sobre un tema y no tiene por qué ser verdadero o probable.,deberíamos subvencionar wikipedia wikipedia permite que las personas digan lo que quieran sobre un tema y no tiene por qué ser verdadero o probable,train,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
A19386,"Debe abolirse la pena de muerte. [SEP] a favor [SEP] la pena de muerte a menudo causa gran dolor al ser implementada y no disuade del crimen violento, que a menudo se comete en medio de un arrebato de ira, sin mencionar la injusticia hacia los condenados erróneamente.",debe abolirse la pena de muerte la pena de muerte a menudo causa gran dolor al ser implementada y no disuade del crimen violento que a menudo se comete en medio de un arrebato de ira sin mencionar la injusticia hacia los condenados erróneamente,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
A19387,Debemos subvencionar la exploración espacial. [SEP] a favor [SEP] La exploración espacial es la última gran frontera para el descubrimiento científico y debe estar financiada públicamente.,debemos subvencionar la exploración espacial la exploración espacial es la última gran frontera para el descubrimiento científico y debe estar financiada públicamente,train,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
A19388,Debemos subvencionar la exploración espacial. [SEP] a favor [SEP] La exploración espacial proporciona una comprensión de nuestro mundo y otros planetas que puede ser invaluable.,debemos subvencionar la exploración espacial la exploración espacial proporciona una comprensión de nuestro mundo y otros planetas que puede ser invaluable,train,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
A19389,Deberíamos abolir los derechos de propiedad intelectual. [SEP] en contra [SEP] los derechos de propiedad intelectual no deberían abolirse porque ayudan a garantizar que el creador sea compensado adecuadamente por sus ideas.,deberíamos abolir los derechos de propiedad intelectual los derechos de propiedad intelectual no deberían abolirse porque ayudan a garantizar que el creador sea compensado adecuadamente por sus ideas,train,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
A19390,Debemos adoptar un régimen de austeridad [SEP] en contra [SEP] un régimen de austeridad sería perjudicial,debemos adoptar un régimen de austeridad un régimen de austeridad sería perjudicial,train,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A19391,"Deberíamos adoptar un sistema multipartidista. [SEP] en contra [SEP] Un sistema multipartidista carecerá de un liderazgo real y significa que las políticas a menudo terminarán siendo diluidas o no se aprobarán en absoluto, ya que no se puede alcanzar una mayoría.",deberíamos adoptar un sistema multipartidista un sistema multipartidista carecerá de un liderazgo real y significa que las políticas a menudo terminarán siendo diluidas o no se aprobarán en absoluto ya que no se puede alcanzar una mayoría,train,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
A19392,Deberíamos prohibir las compañías militares privadas. [SEP] en contra [SEP] Las compañías militares privadas están compuestas por soldados que probablemente están mucho mejor entrenados que los niños que actualmente enviamos al servicio militar.,deberíamos prohibir las compañías militares privadas las compañías militares privadas están compuestas por soldados que probablemente están mucho mejor entrenados que los niños que actualmente enviamos al servicio militar,train,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
A19393,Debemos adoptar un lenguaje neutro de género. [SEP] en contra [SEP] no deberíamos adoptar un lenguaje neutro de género porque la mayoría de las personas se identifican con un género específico y prefieren ser dirigidas de esa manera.,debemos adoptar un lenguaje neutro de género no deberíamos adoptar un lenguaje neutro de género porque la mayoría de las personas se identifican con un género específico y prefieren ser dirigidas de esa manera,train,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
A19396,Debemos adoptar el libertarianismo [SEP] en contra [SEP] no deberíamos hacerlo porque algunas personas necesitan intervención para tomar decisiones.,debemos adoptar el libertarianismo no deberíamos hacerlo porque algunas personas necesitan intervención para tomar decisiones,train,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
A19400,Deberíamos abolir los Juegos Olímpicos. [SEP] en contra [SEP] la tradición de los Juegos Olímpicos es brillante para reunir a todos los países del mundo y nunca debería ser abolida.,deberíamos abolir los juegos olímpicos la tradición de los juegos olímpicos es brillante para reunir a todos los países del mundo y nunca debería ser abolida,train,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
A19403,Deberíamos prohibir el uso de actores infantiles. [SEP] a favor [SEP] los actores infantiles crecen para convertirse en adultos disfuncionales porque están perdiendo la oportunidad de tener todas las interacciones sociales que los niños necesitan entre ellos para aprender el proceso de interactuar con personas de su misma edad.,deberíamos prohibir el uso de actores infantiles los actores infantiles crecen para convertirse en adultos disfuncionales porque están perdiendo la oportunidad de tener todas las interacciones sociales que los niños necesitan entre ellos para aprender el proceso de interactuar con personas de su misma edad,train,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
A19405,Deberíamos prohibir la caza de ballenas. [SEP] en contra [SEP] la whaling proporciona empleo a muchas personas,deberíamos prohibir la caza de ballenas la whaling proporciona empleo a muchas personas,train,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
A19406,Debemos adoptar el libertarianismo [SEP] a favor [SEP] el libertarismo da más libertad a las personas y reduce la influencia del gobierno en sus vidas.,debemos adoptar el libertarianismo el libertarismo da más libertad a las personas y reduce la influencia del gobierno en sus vidas,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A19407,Debemos oponernos al colectivismo. [SEP] a favor [SEP] el colectivismo hace más daño que bien porque aislar a los individuos no es apropiado y ellos deben ser importantes como individuos y no solo como parte del grupo.,debemos oponernos al colectivismo el colectivismo hace más daño que bien porque aislar a los individuos no es apropiado y ellos deben ser importantes como individuos y no solo como parte del grupo,train,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
A19410,"Deberíamos prohibir la oración en la escuela. [SEP] en contra [SEP] si los padres quieren que sus hijos oren en la escuela, que así sea",deberíamos prohibir la oración en la escuela si los padres quieren que sus hijos oren en la escuela que así sea,train,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
A19411,Debemos adoptar un régimen de austeridad [SEP] en contra [SEP] El mercado libre sabe mejor que nadie cómo salir de una recesión. Cualquier intervención del gobierno empeoraría la situación económica.,debemos adoptar un régimen de austeridad el mercado libre sabe mejor que nadie cómo salir de una recesión cualquier intervención del gobierno empeoraría la situación económica,train,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
